"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1500000US060374802023","Block Group 3; Census Tract 4802.02; Los Angeles County; California","2405","803",
"1500000US060374803021","Block Group 1; Census Tract 4803.02; Los Angeles County; California","1942","242",
"1500000US060374803022","Block Group 2; Census Tract 4803.02; Los Angeles County; California","2084","224",
"1500000US060374803023","Block Group 3; Census Tract 4803.02; Los Angeles County; California","1658","122",
"1500000US060374803031","Block Group 1; Census Tract 4803.03; Los Angeles County; California","2045","256",
"1500000US060374803032","Block Group 2; Census Tract 4803.03; Los Angeles County; California","1793","51",
"1500000US060374803041","Block Group 1; Census Tract 4803.04; Los Angeles County; California","1710","82",
"1500000US060374803042","Block Group 2; Census Tract 4803.04; Los Angeles County; California","1945","222",
"1500000US060374803043","Block Group 3; Census Tract 4803.04; Los Angeles County; California","1421","61",
"1500000US060374804001","Block Group 1; Census Tract 4804; Los Angeles County; California","2311","924",
"1500000US060374804002","Block Group 2; Census Tract 4804; Los Angeles County; California","1921","184",
"1500000US060374804003","Block Group 3; Census Tract 4804; Los Angeles County; California","1499","324",
"1500000US060374805001","Block Group 1; Census Tract 4805; Los Angeles County; California","1811","1243",
"1500000US060374805002","Block Group 2; Census Tract 4805; Los Angeles County; California","1995","331",
"1500000US060374805003","Block Group 3; Census Tract 4805; Los Angeles County; California","2232","520",
"1500000US060374805004","Block Group 4; Census Tract 4805; Los Angeles County; California","2243","616",
"1500000US060374806011","Block Group 1; Census Tract 4806.01; Los Angeles County; California","2337","312",
"1500000US060374806012","Block Group 2; Census Tract 4806.01; Los Angeles County; California","2033","309",
"1500000US060374806013","Block Group 3; Census Tract 4806.01; Los Angeles County; California","2335","114",
"1500000US060374806021","Block Group 1; Census Tract 4806.02; Los Angeles County; California","2310","419",
"1500000US060374806022","Block Group 2; Census Tract 4806.02; Los Angeles County; California","1635","296",
"1500000US060374806023","Block Group 3; Census Tract 4806.02; Los Angeles County; California","1816","225",
"1500000US060374806024","Block Group 4; Census Tract 4806.02; Los Angeles County; California","2947","307",
"1500000US060374807021","Block Group 1; Census Tract 4807.02; Los Angeles County; California","3,500+","***",
"1500000US060374807022","Block Group 2; Census Tract 4807.02; Los Angeles County; California","2535","274",
"1500000US060374807031","Block Group 1; Census Tract 4807.03; Los Angeles County; California","3194","1329",
"1500000US060374807032","Block Group 2; Census Tract 4807.03; Los Angeles County; California","1808","118",
"1500000US060374807041","Block Group 1; Census Tract 4807.04; Los Angeles County; California","1855","201",
"1500000US060374807042","Block Group 2; Census Tract 4807.04; Los Angeles County; California","1930","236",
"1500000US060374807043","Block Group 3; Census Tract 4807.04; Los Angeles County; California","2500","1228",
"1500000US060374808021","Block Group 1; Census Tract 4808.02; Los Angeles County; California","844","455",
"1500000US060374808022","Block Group 2; Census Tract 4808.02; Los Angeles County; California","1837","505",
"1500000US060374808031","Block Group 1; Census Tract 4808.03; Los Angeles County; California","1714","677",
"1500000US060374808032","Block Group 2; Census Tract 4808.03; Los Angeles County; California","1775","103",
"1500000US060374808033","Block Group 3; Census Tract 4808.03; Los Angeles County; California","2397","1248",
"1500000US060374808034","Block Group 4; Census Tract 4808.03; Los Angeles County; California","1392","530",
"1500000US060374808041","Block Group 1; Census Tract 4808.04; Los Angeles County; California","1774","112",
"1500000US060374808042","Block Group 2; Census Tract 4808.04; Los Angeles County; California","1688","119",
"1500000US060374809011","Block Group 1; Census Tract 4809.01; Los Angeles County; California","1671","201",
"1500000US060374809012","Block Group 2; Census Tract 4809.01; Los Angeles County; California","1732","97",
"1500000US060374809013","Block Group 3; Census Tract 4809.01; Los Angeles County; California","1591","299",
"1500000US060374809021","Block Group 1; Census Tract 4809.02; Los Angeles County; California","1746","95",
"1500000US060374809022","Block Group 2; Census Tract 4809.02; Los Angeles County; California","1772","90",
"1500000US060374809031","Block Group 1; Census Tract 4809.03; Los Angeles County; California","1557","203",
"1500000US060374810011","Block Group 1; Census Tract 4810.01; Los Angeles County; California","1750","802",
"1500000US060374810012","Block Group 2; Census Tract 4810.01; Los Angeles County; California","1842","362",
"1500000US060374810013","Block Group 3; Census Tract 4810.01; Los Angeles County; California","1482","397",
"1500000US060374810021","Block Group 1; Census Tract 4810.02; Los Angeles County; California","1946","1077",
"1500000US060374810022","Block Group 2; Census Tract 4810.02; Los Angeles County; California","2061","242",
"1500000US060374810023","Block Group 3; Census Tract 4810.02; Los Angeles County; California","1854","144",
"1500000US060374811011","Block Group 1; Census Tract 4811.01; Los Angeles County; California","1703","65",
"1500000US060374811012","Block Group 2; Census Tract 4811.01; Los Angeles County; California","1603","162",
"1500000US060374811021","Block Group 1; Census Tract 4811.02; Los Angeles County; California","1978","186",
"1500000US060374811022","Block Group 2; Census Tract 4811.02; Los Angeles County; California","1677","303",
"1500000US060374811023","Block Group 3; Census Tract 4811.02; Los Angeles County; California","1891","150",
"1500000US060374811031","Block Group 1; Census Tract 4811.03; Los Angeles County; California","1346","363",
"1500000US060374811032","Block Group 2; Census Tract 4811.03; Los Angeles County; California","1558","755",
"1500000US060374811033","Block Group 3; Census Tract 4811.03; Los Angeles County; California","1381","452",
"1500000US060374811034","Block Group 4; Census Tract 4811.03; Los Angeles County; California","-","**",
"1500000US060374812011","Block Group 1; Census Tract 4812.01; Los Angeles County; California","1986","352",
"1500000US060374812012","Block Group 2; Census Tract 4812.01; Los Angeles County; California","2226","336",
"1500000US060374812013","Block Group 3; Census Tract 4812.01; Los Angeles County; California","1966","827",
"1500000US060374812031","Block Group 1; Census Tract 4812.03; Los Angeles County; California","1629","144",
"1500000US060374812032","Block Group 2; Census Tract 4812.03; Los Angeles County; California","1724","220",
"1500000US060374812033","Block Group 3; Census Tract 4812.03; Los Angeles County; California","1769","67",
"1500000US060374813001","Block Group 1; Census Tract 4813; Los Angeles County; California","2032","1202",
"1500000US060374813002","Block Group 2; Census Tract 4813; Los Angeles County; California","1772","544",
"1500000US060374814011","Block Group 1; Census Tract 4814.01; Los Angeles County; California","1700","91",
"1500000US060374814012","Block Group 2; Census Tract 4814.01; Los Angeles County; California","2310","106",
"1500000US060374814013","Block Group 3; Census Tract 4814.01; Los Angeles County; California","1829","804",
"1500000US060374814031","Block Group 1; Census Tract 4814.03; Los Angeles County; California","2083","346",
"1500000US060374814032","Block Group 2; Census Tract 4814.03; Los Angeles County; California","1412","116",
"1500000US060374814041","Block Group 1; Census Tract 4814.04; Los Angeles County; California","2746","91",
"1500000US060374814042","Block Group 2; Census Tract 4814.04; Los Angeles County; California","1888","308",
"1500000US060374814043","Block Group 3; Census Tract 4814.04; Los Angeles County; California","2800","1016",
"1500000US060374815001","Block Group 1; Census Tract 4815; Los Angeles County; California","2017","407",
"1500000US060374815002","Block Group 2; Census Tract 4815; Los Angeles County; California","2013","646",
"1500000US060374815003","Block Group 3; Census Tract 4815; Los Angeles County; California","-","**",
"1500000US060374816031","Block Group 1; Census Tract 4816.03; Los Angeles County; California","1734","187",
"1500000US060374816032","Block Group 2; Census Tract 4816.03; Los Angeles County; California","1676","557",
"1500000US060374816041","Block Group 1; Census Tract 4816.04; Los Angeles County; California","2255","580",
"1500000US060374816042","Block Group 2; Census Tract 4816.04; Los Angeles County; California","1989","165",
"1500000US060374816051","Block Group 1; Census Tract 4816.05; Los Angeles County; California","1698","148",
"1500000US060374816052","Block Group 2; Census Tract 4816.05; Los Angeles County; California","1558","221",
"1500000US060374816053","Block Group 3; Census Tract 4816.05; Los Angeles County; California","1701","209",
"1500000US060374816061","Block Group 1; Census Tract 4816.06; Los Angeles County; California","1818","102",
"1500000US060374816062","Block Group 2; Census Tract 4816.06; Los Angeles County; California","1729","253",
"1500000US060374816063","Block Group 3; Census Tract 4816.06; Los Angeles County; California","1893","161",
"1500000US060374817111","Block Group 1; Census Tract 4817.11; Los Angeles County; California","1819","107",
"1500000US060374817112","Block Group 2; Census Tract 4817.11; Los Angeles County; California","1727","71",
"1500000US060374817121","Block Group 1; Census Tract 4817.12; Los Angeles County; California","1674","93",
"1500000US060374817122","Block Group 2; Census Tract 4817.12; Los Angeles County; California","1768","155",
"1500000US060374817131","Block Group 1; Census Tract 4817.13; Los Angeles County; California","1617","707",
"1500000US060374817132","Block Group 2; Census Tract 4817.13; Los Angeles County; California","1915","330",
"1500000US060374817141","Block Group 1; Census Tract 4817.14; Los Angeles County; California","1582","161",
"1500000US060374817142","Block Group 2; Census Tract 4817.14; Los Angeles County; California","1475","277",
"1500000US060374818001","Block Group 1; Census Tract 4818; Los Angeles County; California","2724","429",
"1500000US060374818002","Block Group 2; Census Tract 4818; Los Angeles County; California","1948","272",
"1500000US060374819011","Block Group 1; Census Tract 4819.01; Los Angeles County; California","1917","1172",
"1500000US060374819012","Block Group 2; Census Tract 4819.01; Los Angeles County; California","1895","558",
"1500000US060374819013","Block Group 3; Census Tract 4819.01; Los Angeles County; California","2713","167",
